755.2184793,-137.1133478,0.496666667,2.57,926.438654,931.536083,493.6869144,566.249741,1061.024996
756.9153761,-136.217469,0.46,3.083333333,923.6138065,931.0065036,494.5444709,567.7096209,1061.459743
756.5689704,-135.830765,0.36,3.576666667,922.7754528,931.784858,495.2535261,569.0584654,1062.0693
757.1422154,-135.5814555,0.326666667,3.99,922.7263039,931.2234888,494.3782987,569.4405313,1061.81108
758.928524,-134.7061975,0.193333333,3.933333333,922.4341892,929.8381774,494.0927882,569.9328124,1061.378679
758.6651394,-134.6570499,-0.153333333,3.696666667,924.1709832,929.0136896,493.878119,570.7442435,1061.274591
758.7665233,-134.1946139,-0.296666667,2.936666667,928.5107651,931.2264992,494.8050419,572.4891438,1061.912166
758.1260819,-134.5282695,-0.313333333,2.296666667,931.7309593,932.84789,494.7577158,573.9685725,1062.298451
758.9538129,-134.5177073,-0.276666667,2.003333333,931.7489287,932.5482887,495.2535261,575.669113,1061.934164
760.3897969,-133.8786888,-0.043333333,1.733333333,930.655923,931.304737,495.9809727,577.4862056,1061.738462
761.8349373,-133.3096435,0.173333333,1.683333333,932.0389877,932.5066889,496.5637928,579.1589831,1062.638769
763.8439063,-132.9430289,0.223333333,2.4,933.8205743,934.7025121,497.4662634,580.934297,1063.974211
765.1500512,-132.0176614,0.14,2.456666667,932.9781292,933.6973023,498.1092047,582.9631657,1064.222136
766.1856439,-131.7273264,-0.126666667,2.606666667,932.9810872,933.6738047,498.7707789,585.0476854,1064.977258
766.9775324,-131.3320501,-0.27,2.846666667,933.0668315,933.9378351,498.6797871,586.5806837,1065.667879
766.8654562,-130.7524811,-0.126666667,2.923333333,933.8528347,935.143476,499.2245002,588.6011435,1066.521196
768.2897107,-130.6000106,-0.016666667,2.966666667,933.4503015,934.7984131,500.2603122,590.7992354,1067.245315
769.5985341,-130.4570866,-0.013333333,2.963333333,932.5869017,934.3500862,501.1745788,592.9234471,1068.288888
771.3159142,-130.0684275,0.19,3.33,932.2805589,935.0594947,502.2124594,594.9339621,1069.607275
772.0683498,-129.3709721,0.33,3.453333333,932.7589932,935.6862025,503.1526653,596.8878048,1070.840715
774.5478881,-129.2168892,0.386666667,3.463333333,933.3000385,935.740889,503.8034268,598.5446475,1071.829912
775.3580627,-128.6503212,0.266666667,3.49,933.3000385,935.4585006,504.4929361,600.2157177,1072.970769
776.5314596,-128.2054351,0.273333333,3.456666667,934.6763413,937.3280879,506.1117148,602.4415647,1074.553594
776.8110379,-127.6325192,0.643333333,3.576666667,936.19736,938.9796717,507.4131606,604.5163279,1075.854097
778.7423519,-126.5624882,0.276666667,3.973333333,935.3112273,938.482575,508.1611383,606.4715009,1076.753717
780.0900201,-126.1458765,0.233333333,4.076666667,934.8797115,939.15502,508.7390553,608.1000512,1077.604233
781.8229126,-125.5361393,0.35,4.073333333,935.2765432,939.8837267,509.9053089,610.0169464,1078.894787
784.1414305,-124.7411326,0.39,4.166666667,936.8966735,940.7030428,511.719509,612.2565906,1080.556441
786.2035197,-123.7837176,0.323333333,4.556666667,936.9904942,941.0610987,513.4228578,614.117682,1082.027816
786.3805041,-122.7596052,0.243333333,4.913333333,935.7178667,941.401564,514.4971918,615.2945438,1083.160145
787.3255135,-122.0005084,-0.316666667,5.41,935.0652887,941.3689296,514.1858469,615.8954434,1084.063918
787.8723572,-120.8591166,-0.856666667,5.563333333,935.740889,940.9928664,514.4777611,616.9261997,1084.730914
788.5028216,-120.3295629,-0.856666667,4.823333333,939.4798533,942.1465322,515.4639433,618.4904619,1086.247372
788.9459149,-120.0108667,-0.743333333,3.99,942.062831,942.98239,516.8398489,620.8724155,1087.215566
790.082185,-119.0907939,-0.183333333,3.893333333,944.5754991,945.318197,519.0175208,623.5847601,1088.545366
790.6584064,-117.8793122,0.263333333,4.173333333,947.0394277,948.2883426,520.6567508,625.6325692,1090.205849
792.0119536,-116.3652371,0.446666667,4.786666667,945.5506307,948.8300338,521.8913344,627.2939898,1091.810814
793.626694,-115.2149301,0.393333333,5.98,943.0225286,948.5393028,523.6441963,628.9839249,1093.243412
794.3356768,-114.0628727,0.416666667,5.943333333,946.5860758,950.6238599,525.5757752,630.9554576,1094.941376
794.5094819,-112.7592529,0.726666667,5.916666667,947.810031,952.1372693,527.709373,633.1798366,1096.659355
796.0184003,-111.7180602,0.88,6.566666667,946.0398456,952.2617491,529.4978465,634.8439446,1098.253752
796.1300464,-110.3681255,0.53,8.326666667,942.9422353,952.5394391,530.2973178,635.7842267,1099.321605
796.7106854,-108.9089393,0.333333333,8.983333333,943.4736472,952.5078116,530.7442274,636.4521241,1100.324918
796.3842735,-107.7515404,0.463333333,8.94,946.6841327,955.2605322,531.5502191,637.4570429,1102.098157
796.1300464,-106.3898597,0.193333333,8.573333333,948.0876286,955.2913011,532.6256735,637.9613933,1103.450249
795.8402063,-104.6853986,-0.273333333,7.88,948.7997361,955.3788222,533.3362708,638.6374141,1104.993187
797.074039,-104.0441147,-0.61,6.703333333,950.0294861,956.7735057,534.6631227,640.7374913,1106.275584
796.3216474,-102.9403661,-0.416666667,5.566666667,955.3859152,958.208782,536.4417168,643.401133,1107.643398
798.6130846,-101.0903852,-0.253333333,3.856666667,957.5145509,959.834278,538.0972045,646.5626187,1109.720798
798.7592412,-99.53121783,0.173333333,4.563333333,959.0328115,961.1306486,540.1926349,650.4338072,1111.604342
799.3721273,-98.30484596,0.403333333,5.473333333,958.4429472,963.2072453,541.9058984,653.3401166,1113.370299
799.8772129,-97.56366985,0.563333333,4.75,961.1842081,963.0978672,542.8321713,656.0559079,1113.995175
801.8724242,-96.17733965,0.77,3.54,963.9087885,964.2382495,544.7742613,659.0072084,1116.119542
803.5829278,-95.2022055,1.423333333,4.3,965.867338,966.5632144,546.3831805,661.5618856,1117.686048
804.7445529,-94.27264169,1.323333333,4.74,965.2437375,967.710961,548.452027,664.8639067,1119.262837
806.3220379,-92.68962923,0.996666667,5.143333333,966.0672615,970.6641017,550.884838,668.1063774,1121.712609
808.7425145,-91.39267009,1.46,6.536666667,963.2706298,972.80423,552.8370326,670.527183,1124.176395
809.1811049,-89.54990806,1.786666667,7.816666667,961.0301472,972.4141564,554.0348094,672.1746934,1125.672914
809.0800624,-87.67378081,1.903333333,10.56,960.7616486,973.1492493,555.1925459,673.7125111,1127.563228
809.836925,-85.32849588,2.32,9.996666667,965.4427724,973.9457678,556.4264947,675.0711529,1129.694371
808.9298408,-83.73153307,2.696666667,9.323333333,967.8759413,975.0297522,558.0735609,676.937405,1131.863658
809.1811049,-81.65694803,1.486666667,11.25,965.1580091,976.2077586,558.999146,678.1814056,1134.232692
808.3050792,-78.68409342,0.073333333,12.09,965.7970572,976.541252,559.9039053,679.2868046,1136.128829
807.9122244,-76.27069656,-1.66,9.346666667,970.8121282,976.7133131,561.1179738,680.7640241,1137.4012
805.6426768,-73.41805692,-2.453333333,6.303333333,975.1811586,976.0059732,561.6892302,682.5749535,1138.835948
806.790158,-72.05374481,-1.11,5.42,976.4091377,977.1212513,563.1808975,686.171134,1140.587092
808.6379506,-69.9660856,-0.17,6.16,976.5450788,978.1809441,565.0616082,689.7435547,1142.661203
809.9402434,-68.28435738,1.11,5.413333333,977.7659744,978.4291018,565.8436373,692.1888269,1144.288919
811.8713627,-66.99139461,1.153333333,4.826666667,978.1451737,978.5023035,567.1833039,695.2983552,1146.200052
812.2430606,-65.71188012,1.183333333,5.196666667,978.547324,979.0785338,568.8217522,698.3604591,1148.405263
812.5926803,-64.16143408,1.526666667,5.283333333,979.097187,979.642188,569.8658257,701.0642739,1150.141615
813.6313373,-62.44607304,0.66,4.873333333,980.892043,981.2924421,571.7575797,704.7053346,1152.113501
815.087187,-61.09409679,0.29,4.66,981.4310195,981.8746324,574.097121,708.0250942,1153.998276
816.7635715,-59.0564989,0.346666667,5.156666667,981.6348895,982.6156443,575.8586267,710.7316268,1155.819197
818.1552609,-57.31285079,0.086666667,5.82,980.7893999,984.4091343,577.5275921,713.129875,1158.214675
817.9536253,-55.55033764,0.36,6.513333333,980.2340371,985.1580034,579.6361656,715.3234195,1160.408462
818.6408749,-54.13937144,0.79,6.756666667,985.0772195,987.1945285,581.6118604,717.1656823,1162.8267
821.7978203,-51.5467258,0.406666667,7.283333333,983.570823,988.5510258,583.8216238,718.9394128,1164.737186
822.5663727,-49.60602727,0.67,8.1,984.3507515,990.3887473,585.7933154,720.9142998,1167.075224
823.7373463,-47.43521539,1.25,9.583333333,985.0192255,989.9044363,587.4930731,723.0056146,1169.308357
823.7690906,-45.4800279,1.21,10.07333333,982.8764006,988.0662362,588.7307011,724.6391838,1170.860463
823.8616208,-43.34268722,1.51,10.18,981.2194294,988.4389677,591.2060524,726.9732806,1172.518601
824.4728085,-41.14052371,1.143333333,10.94666667,984.1824892,990.3604212,593.6568279,729.4150824,1175.246192
824.6591089,-39.15116355,1.166666667,13.57666667,983.6154018,992.8066338,594.5071508,730.7917463,1177.777382
825.0828938,-36.84762835,1.426666667,15.04666667,984.2622277,993.7534649,596.1606533,732.5500236,1179.657442
822.4860321,-34.4849942,0.226666667,12.68666667,989.3319365,993.0518892,595.3243334,733.7067114,1181.405916
822.510141,-32.21333196,-0.556666667,9.836666667,992.4253768,995.2896573,598.9963421,737.127963,1183.460792
824.499069,-29.59344889,0.34,15.85333333,990.7745143,998.8318777,601.6969838,739.3406674,1185.821349
825.8551988,-26.7805801,0.126666667,16.57,993.6132204,999.2490002,602.827852,741.1052636,1186.536713
825.4372823,-25.03413151,0.133333333,17.78,992.616187,1001.316374,605.2246019,743.7068941,1188.104632
825.9587587,-22.70325891,0.093333333,17.57666667,995.2309462,1001.639948,605.7096221,745.7782385,1189.420489
824.3571803,-20.56086734,-0.52,13.58666667,998.8885128,1001.49842,606.9582326,748.2794371,1190.45891
823.1136464,-19.42720229,-0.973333333,14.22666667,996.0954252,1002.38155,609.221445,750.5968875,1192.085199
823.5122015,-18.11713607,-1.15,14.51333333,996.4002364,1001.543135,610.1887228,752.4938921,1193.674335
823.0683764,-17.10282265,-0.776666667,11.00666667,998.8716787,1001.703943,611.3977122,754.6815794,1195.436671
823.2067848,-16.26941825,-0.23,9.286666667,1003.781446,1005.539286,615.4008476,757.0357338,1197.56317
823.8404786,-15.04879539,0.176666667,8.653333333,1006.31942,1007.94137,618.1671598,762.0933819,1200.223732
826.5264289,-14.34571699,0.463333333,8.803333333,1010.389458,1012.712432,621.2071551,764.8485546,1203.12906
828.005213,-13.36617849,1.313333333,9.46,1010.382637,1014.207129,623.5260038,766.555035,1205.087586
829.7070074,-12.31280443,1.97,9.43,1011.264035,1014.272753,625.2738474,768.5779616,1206.997797
831.6177992,-10.90760947,1.336666667,9.686666667,1012.58975,1015.480383,626.8843727,770.5397601,1208.894127
832.9416784,-9.867975005,0.586666667,10.55666667,1009.129404,1016.541582,628.5625586,772.5947949,1210.662057
833.4807633,-8.727324621,-0.25,11.39,1013.474477,1016.948623,629.5204499,774.1736291,1212.15382
834.1457897,-8.068069666,-0.763333333,9.266666667,1015.438893,1018.405689,630.5910257,776.3800484,1213.461782
834.8016856,-6.908085408,-0.77,8.476666667,1020.328346,1022.000001,633.150185,779.3105588,1215.174141
835.5803036,-6.237859167,-0.72,7.923333333,1023.17716,1025.307578,635.6107661,780.8824076,1217.060435
836.8461138,-5.536896294,-0.703333333,7.9,1027.782886,1029.753214,639.1190998,783.1154022,1219.525939
837.4130809,-4.55589761,-0.536666667,8.103333333,1030.937479,1033.771287,641.8962908,784.7684409,1221.647502
838.7198395,-4.062746461,-0.2,7.826666667,1035.771108,1036.727398,644.025518,786.1239029,1223.331161
838.6560451,-3.613047724,-0.126666667,6.92,1040.532288,1041.359292,647.8970366,788.7108443,1225.506438
839.2219364,-2.813073299,0.356666667,6.206666667,1045.891362,1047.040046,652.0768392,791.3545401,1227.969324
839.5500021,-2.065411121,1.086666667,6.266666667,1051.963669,1053.039699,656.3291192,793.6624415,1230.542616
840.2904045,-1.165963842,1.016666667,6.22,1056.626143,1057.388627,659.509722,795.1512382,1232.992464
841.5226909,-0.452820911,1.023333333,6.65,1057.382659,1059.050767,661.2488963,795.8949795,1234.729294
842.4924382,0.310967314,1.26,6.843333333,1056.541063,1057.842833,661.3920987,796.7210852,1236.075318
843.9339752,1.235445697,0.8,6.916666667,1057.04362,1057.910702,662.4330797,797.8905011,1238.189256
844.5761634,2.064339812,0.32,6.663333333,1057.289687,1058.286537,663.1738238,799.4643554,1240.03214
845.6338543,3.187887603,0.446666667,7.156666667,1058.742579,1059.887389,665.0279049,801.3464547,1241.994266
846.2631403,4.396584878,0.496666667,7.983333333,1059.286095,1061.167933,666.3217835,802.1901839,1243.881399
847.2133062,5.394058121,0.416666667,8.47,1059.348812,1060.618895,666.6235582,803.0344477,1245.202215
848.0031158,6.672083593,0.813333333,9.443333333,1058.945066,1060.221911,666.4876598,803.6249942,1246.275542
848.4463367,7.76075834,0.343333333,9.726666667,1056.751483,1058.18087,665.4281378,804.1412909,1247.009579
848.4463367,8.700965487,-0.413333333,9.083333333,1056.917789,1058.525355,665.9122965,805.9771411,1248.008167
848.8114474,9.57649307,-0.55,8.613333333,1059.246773,1060.171348,667.1737543,807.7974797,1249.138817
849.6643485,10.89085084,-0.933333333,8.25,1060.248426,1061.483477,668.2609725,809.24841,1251.099279
850.0474205,11.94380166,-0.166666667,8.243333333,1060.677481,1061.677227,669.3406275,810.1920142,1253.187868
849.8316136,12.93086915,0.24,8.16,1060.215281,1061.772738,670.4496051,811.1728083,1255.710151
849.0274102,13.98727043,-0.16,7.743333333,1061.632297,1062.365796,671.2429533,811.7103609,1258.135342
848.5083137,15.19886701,-0.623333333,6.426666667,1064.133719,1064.858656,672.5233702,812.6626548,1261.319749
849.0417912,15.88380946,-0.613333333,5.863333333,1064.922718,1065.468349,674.53932,813.779536,1262.57058
849.2880007,16.57953856,-0.583333333,5.643333333,1066.44102,1067.500682,676.4462109,814.0558465,1264.089697
849.306442,17.19623979,-0.606666667,4.816666667,1070.28249,1070.691562,678.8746492,814.5394941,1266.016388
850.0758885,18.14062249,-0.136666667,4.023333333,1076.617355,1076.89761,682.9108818,815.5074888,1268.329081
850.6637677,18.80822606,0.67,3.77,1080.211656,1080.531418,685.6777724,815.5677981,1270.330327
851.5291384,19.14637557,0.566666667,3.256666667,1082.277379,1082.822914,688.3189325,815.8392179,1272.77294
852.9260093,19.80805656,-0.02,3.036666667,1088.744939,1088.975201,692.231543,816.481377,1275.925732
853.2140915,20.59372787,-0.143333333,3.04,1091.205964,1091.388168,694.1931237,816.2402186,1278.22346
853.8054082,21.02349572,-0.36666666,3,1093.772131,1093.994071,696.9571348,816.7985536,1280.701407
854.469162,21.29662421,-0.45999999,3.06,1096.448451,1097.037982,699.8509642,817.4890658,1283.329902
855.9869466,21.63130708,-0.036666667,2.99,1100.237203,1100.490147,702.2422354,818.1692483,1285.86018
856.8095409,22.28888193,0.813333367,3.213333333,1101.209418,1101.318814,703.6031219,818.6167429,1288.273808
857.8118944,23.0235261,1.503333367,3.94,1100.163862,1100.528366,704.2664888,819.0446838,1290.347991
858.8024372,23.54321852,2.413333267,4.486666667,1099.274511,1100.064323,704.867597,819.2902458,1292.20872
860.0393984,23.84768271,2.156666767,5.166666667,1098.75557,1099.226834,704.5718503,819.2146105,1293.913341
860.7052177,24.33794567,1.779999967,5.81,1098.152859,1098.300197,704.5834647,819.6289796,1295.490363
860.9808835,24.74074241,1.18666667,6.02,1095.976049,1096.283913,704.3567402,820.6974625,1297.040418
